OrderID;OrderDate;OrderRequiredDate;OrderShippedDate;OrderShipVia;OrderFreight;OrderShipName;OrderShipAddress;OrderShipCity;OrderShipRegion;OrderShipPostalCode;OrderShipCountry;CustomerID;CustCompanyName;CustContactName;CustContactTitle;CustAddress;CustCity;CustRegion;CustPostalCode;CustCountry;CustPhone;CustFax;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeTitleOfCourtesy;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeRegion;EmployeePostalCode;EmployeeCountry;EmployeeHomePhone;EmployeeExtension;EmployeeNotes;EmployeeReportsTo;UnitPrice;Quantity;Discount;ProductID;ProductName;ProductSupplierID;ProductQuantityPerUnit;ProductUnitPrice;ProductUnitsInStock;ProductUnitsOnOrder;ProductReorderLevel;ProductDiscontinued;SupplierID;SupplierCompanyName;SupplierContactName;SupplierContactTitle;SupplierAddress;SupplierCity;SupplierRegion;SupplierPostalCode;SupplierCountry;SupplierPhone;SupplierFax;CategoryID;CategoryName;Description
10407;07-01-2020;04-02-2020;30-01-2020;2;91,48;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Henriette Pfalzheim;Owner;Mehrheimerstr. 369;K�ln;;50739;Germany;0221-0644327;0221-0765721;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;17,2;15;0;71;Flotemysost;15;10 - 500 g pkgs.;21,5;26;0;0;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
10408;08-01-2020;05-02-2020;14-01-2020;1;11,26;Folies gourmandes;184, chauss�e de Tournai;Lille;;59000;France;FOLIG;Folies gourmandes;Martine Ranc�;Assistant Sales Agent;184, chauss�e de Tournai;Lille;;59000;France;20.16.10.16;20.16.10.17;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;20,8;10;0;37;Gravad lax;17;12 - 500 g pkgs.;26;11;50;25;FALSO;17;Svensk Sj�f�da AB;Michael Bj�rn;Sales Representative;Brovallav�gen 231;Stockholm;;S-123 45;Sweden;08-123 45 67;;8;Seafood;Seaweed and fish
10408;08-01-2020;05-02-2020;14-01-2020;1;11,26;Folies gourmandes;184, chauss�e de Tournai;Lille;;59000;France;FOLIG;Folies gourmandes;Martine Ranc�;Assistant Sales Agent;184, chauss�e de Tournai;Lille;;59000;France;20.16.10.16;20.16.10.17;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;5,9;6;0;54;Tourti�re;25;16 pies;7,45;21;0;10;FALSO;25;Ma Maison;Jean-Guy Lauzon;Marketing Manager;2960 Rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;(514) 555-9022;;6;Meat/Poultry;Prepared meats
10408;08-01-2020;05-02-2020;14-01-2020;1;11,26;Folies gourmandes;184, chauss�e de Tournai;Lille;;59000;France;FOLIG;Folies gourmandes;Martine Ranc�;Assistant Sales Agent;184, chauss�e de Tournai;Lille;;59000;France;20.16.10.16;20.16.10.17;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;39,4;35;0;62;Tarte au sucre;29;48 pies;49,3;17;0;0;FALSO;29;For�ts d'�rables;Chantal Goulet;Accounting Manager;148 rue Chasseur;Ste-Hyacinthe;Qu�bec;J2S 7S8;Canada;(514) 555-2955;(514) 555-2921;3;Confections;Desserts, candies, and sweet breads
10409;09-01-2020;06-02-2020;14-01-2020;1;29,83;Oc�ano Atl�ntico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;OCEAN;Oc�ano Atl�ntico Ltda.;Yvonne Moncada;Sales Agent;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;(1) 135-5333;(1) 135-5535;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;18,6;12;0;14;Tofu;6;40 - 100 g pkgs.;23,25;35;0;0;FALSO;6;Mayumi's;Mayumi Ohno;Marketing Representative;92 Setsuko Chuo-ku;Osaka;;545;Japan;(06) 431-7877;;7;Produce;Dried fruit and bean curd
10409;09-01-2020;06-02-2020;14-01-2020;1;29,83;Oc�ano Atl�ntico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;OCEAN;Oc�ano Atl�ntico Ltda.;Yvonne Moncada;Sales Agent;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;(1) 135-5333;(1) 135-5535;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;8;12;0;21;Sir Rodney's Scones;8;24 pkgs. x 4 pieces;10;3;40;5;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10410;10-01-2020;07-02-2020;15-01-2020;3;2,4;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;2;49;0;33;Geitost;15;500 g;2,5;112;0;20;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
10410;10-01-2020;07-02-2020;15-01-2020;3;2,4;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;44;16;0;59;Raclette Courdavault;28;5 kg pkg.;55;79;0;0;FALSO;28;Gai p�turage;Eliane Noz;Sales Representative;Bat. B 3, rue des Alpes;Annecy;;74000;France;38.76.98.06;38.76.98.58;4;Dairy Products;Cheeses
10411;10-01-2020;07-02-2020;21-01-2020;3;23,65;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;7,7;25;0,2;41;Jack's New England Clam Chowder;19;12 - 12 oz cans;9,65;85;0;10;FALSO;19;New England Seafood Cannery;Robb Merchant;Wholesale Account Agent;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;MA;2134;USA;(617) 555-3267;(617) 555-3389;8;Seafood;Seaweed and fish
10411;10-01-2020;07-02-2020;21-01-2020;3;23,65;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;15,5;40;0,2;44;Gula Malacca;20;20 - 2 kg bags;19,45;27;0;15;FALSO;20;Leka Trading;Chandra Leka;Owner;471 Serangoon Loop, Suite #402;Singapore;;512;Singapore;555-8787;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10411;10-01-2020;07-02-2020;21-01-2020;3;23,65;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;Elizabeth Lincoln;Accounting Manager;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;(604) 555-4729;(604) 555-3745;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;44;9;0,2;59;Raclette Courdavault;28;5 kg pkg.;55;79;0;0;FALSO;28;Gai p�turage;Eliane Noz;Sales Representative;Bat. B 3, rue des Alpes;Annecy;;74000;France;38.76.98.06;38.76.98.58;4;Dairy Products;Cheeses
10412;13-01-2020;10-02-2020;15-01-2020;2;3,77;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;18,6;20;0,1;14;Tofu;6;40 - 100 g pkgs.;23,25;35;0;0;FALSO;6;Mayumi's;Mayumi Ohno;Marketing Representative;92 Setsuko Chuo-ku;Osaka;;545;Japan;(06) 431-7877;;7;Produce;Dried fruit and bean curd
10413;14-01-2020;11-02-2020;16-01-2020;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;;31000;France;61.77.61.10;61.77.61.11;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;14,4;24;0;1;Chai;1;10 boxes x 20 bags;18;39;0;10;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10413;14-01-2020;11-02-2020;16-01-2020;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;;31000;France;61.77.61.10;61.77.61.11;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;39,4;40;0;62;Tarte au sucre;29;48 pies;49,3;17;0;0;FALSO;29;For�ts d'�rables;Chantal Goulet;Accounting Manager;148 rue Chasseur;Ste-Hyacinthe;Qu�bec;J2S 7S8;Canada;(514) 555-2955;(514) 555-2921;3;Confections;Desserts, candies, and sweet breads
10413;14-01-2020;11-02-2020;16-01-2020;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;;31000;France;61.77.61.10;61.77.61.11;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;14,4;14;0;76;Lakkalik��ri;23;500 ml;18;57;0;20;FALSO;23;Karkki Oy;Anne Heikkonen;Product Manager;Valtakatu 12;Lappeenranta;;53120;Finland;(953) 10956;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10414;14-01-2020;11-02-2020;17-01-2020;3;21,48;Familia Arquibaldo;Rua Or�s, 92;Sao Paulo;SP;05442-030;Brazil;FAMIA;Familia Arquibaldo;Aria Cruz;Marketing Assistant;Rua Or�s, 92;Sao Paulo;SP;05442-030;Brazil;(11) 555-9857;;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;7,3;18;0,05;19;Teatime Chocolate Biscuits;8;10 boxes x 12 pieces;9,2;25;0;5;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10414;14-01-2020;11-02-2020;17-01-2020;3;21,48;Familia Arquibaldo;Rua Or�s, 92;Sao Paulo;SP;05442-030;Brazil;FAMIA;Familia Arquibaldo;Aria Cruz;Marketing Assistant;Rua Or�s, 92;Sao Paulo;SP;05442-030;Brazil;(11) 555-9857;;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;2;50;0;33;Geitost;15;500 g;2,5;112;0;20;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
10415;15-01-2020;12-02-2020;24-01-2020;1;0,2;Hungry Coyote Import Store;City Center Plaza 516 Main St.;Elgin;OR;97827;USA;HUNGC;Hungry Coyote Import Store;Yoshi Latimer;Sales Representative;City Center Plaza 516 Main St.;Elgin;OR;97827;USA;(503) 555-6874;(503) 555-2376;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;31,2;2;0;17;Alice Mutton;7;20 - 1 kg tins;39;0;0;0;VERDADERO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;6;Meat/Poultry;Prepared meats
10415;15-01-2020;12-02-2020;24-01-2020;1;0,2;Hungry Coyote Import Store;City Center Plaza 516 Main St.;Elgin;OR;97827;USA;HUNGC;Hungry Coyote Import Store;Yoshi Latimer;Sales Representative;City Center Plaza 516 Main St.;Elgin;OR;97827;USA;(503) 555-6874;(503) 555-2376;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;2;20;0;33;Geitost;15;500 g;2,5;112;0;20;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
10416;16-01-2020;13-02-2020;27-01-2020;3;22,72;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;7,3;20;0;19;Teatime Chocolate Biscuits;8;10 boxes x 12 pieces;9,2;25;0;5;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10416;16-01-2020;13-02-2020;27-01-2020;3;22,72;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;26,2;10;0;53;Perth Pasties;24;48 pieces;32,8;0;0;0;VERDADERO;24;G'day, Mate;Wendy Mackenzie;Sales Representative;170 Prince Edward Parade Hunter's Hill;Sydney;NSW;2042;Australia;(02) 555-5914;(02) 555-4873;6;Meat/Poultry;Prepared meats
10416;16-01-2020;13-02-2020;27-01-2020;3;22,72;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;15,6;20;0;57;Ravioli Angelo;26;24 - 250 g pkgs.;19,5;36;0;20;FALSO;26;Pasta Buttini s.r.l.;Giovanni Giudici;Order Administrator;Via dei Gelsomini, 153;Salerno;;84100;Italy;(089) 6547665;(089) 6547667;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10417;16-01-2020;13-02-2020;28-01-2020;3;70,29;Simons bistro;Vinb�ltet 34;Kobenhavn;;1734;Denmark;SIMOB;Simons bistro;Jytte Petersen;Owner;Vinb�ltet 34;Kobenhavn;;1734;Denmark;31 12 34 56;31 13 35 57;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;210,8;50;0;38;C�te de Blaye;18;12 - 75 cl bottles;263,5;17;0;15;FALSO;18;Aux joyeux eccl�siastiques;Guyl�ne Nodier;Sales Manager;203, Rue des Francs-Bourgeois;Paris;;75004;France;(1) 03.83.00.68;(1) 03.83.00.62;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10417;16-01-2020;13-02-2020;28-01-2020;3;70,29;Simons bistro;Vinb�ltet 34;Kobenhavn;;1734;Denmark;SIMOB;Simons bistro;Jytte Petersen;Owner;Vinb�ltet 34;Kobenhavn;;1734;Denmark;31 12 34 56;31 13 35 57;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;9,6;2;0,25;46;Spegesild;21;4 - 450 g glasses;12;95;0;0;FALSO;21;Lyngbysild;Niels Petersen;Sales Manager;Lyngbysild Fiskebakken 10;Lyngby;;2800;Denmark;43844108;43844115;8;Seafood;Seaweed and fish
10417;16-01-2020;13-02-2020;28-01-2020;3;70,29;Simons bistro;Vinb�ltet 34;Kobenhavn;;1734;Denmark;SIMOB;Simons bistro;Jytte Petersen;Owner;Vinb�ltet 34;Kobenhavn;;1734;Denmark;31 12 34 56;31 13 35 57;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;10;36;0,25;68;Scottish Longbreads;8;10 boxes x 8 pieces;12,5;6;10;15;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
